qualified_name,path,line,folder,platform,owner,risk,status,interaction,complexity,callers,calls,shared_state
ComandoRed.heading,include/Comandos.h,23,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ComandoRed.distanciaCm,include/Comandos.h,24,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ComandoRed.factor,include/Comandos.h,25,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
EventoRed.tipo,include/Eventos.h,14,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
EventoRed.seq,include/Eventos.h,15,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
EventoRed.detalle,include/Eventos.h,16,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
EventoRed.progreso,include/Eventos.h,17,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PuntoMision.x_cm,include/Mision.h,8,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PuntoMision.y_cm,include/Mision.h,9,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PuntoMision.step_id,include/Mision.h,10,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.getX,include/PoseEstimator.h,18,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,iniciarPaso,,
PoseEstimator.getY,include/PoseEstimator.h,19,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,iniciarPaso,,
PoseEstimator.getThetaRad,include/PoseEstimator.h,20,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.getThetaDeg,include/PoseEstimator.h,21,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.getArcoCentroGiroCm,include/PoseEstimator.h,25,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.getTraslacionGiroXCm,include/PoseEstimator.h,26,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.getTraslacionGiroYCm,include/PoseEstimator.h,27,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.x_global,include/PoseEstimator.h,30,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.y_global,include/PoseEstimator.h,31,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.theta_rad,include/PoseEstimator.h,32,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.last_pulsos_FL,include/PoseEstimator.h,34,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.last_pulsos_FR,include/PoseEstimator.h,35,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.last_pulsos_BL,include/PoseEstimator.h,36,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.last_pulsos_BR,include/PoseEstimator.h,37,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.cm_por_pulso,include/PoseEstimator.h,39,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.ultimo_signo_l,include/PoseEstimator.h,40,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.ultimo_signo_r,include/PoseEstimator.h,41,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.arco_centro_giro_cm,include/PoseEstimator.h,42,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.traslacion_giro_x_cm,include/PoseEstimator.h,43,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.traslacion_giro_y_cm,include/PoseEstimator.h,44,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.DISTANCIA_EJES_CM,include/PoseEstimator.h,46,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
Seguridad.inicio_movimiento_ms,include/Seguridad.h,14,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
Seguridad.pulsos_movimiento_iniciales,include/Seguridad.h,15,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.pulsosFL,include/Sensores.h,5,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.pulsosFR,include/Sensores.h,6,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.pulsosBL,include/Sensores.h,7,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.pulsosBR,include/Sensores.h,8,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.delta_pulsos_filtrado_FL,include/Sensores.h,9,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.delta_pulsos_filtrado_FR,include/Sensores.h,10,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.delta_pulsos_filtrado_BL,include/Sensores.h,11,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.delta_pulsos_filtrado_BR,include/Sensores.h,12,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.velocidad_filtrada_L_cm_s,include/Sensores.h,13,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.velocidad_filtrada_R_cm_s,include/Sensores.h,14,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.imu_deltaZ_rad,include/Sensores.h,15,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.gyro_z_filtrado_rad_s,include/Sensores.h,16,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.gyro_z_offset_rad_s,include/Sensores.h,17,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.yaw_integrado_deg,include/Sensores.h,18,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.timestamp_ms,include/Sensores.h,19,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.timestamp_us,include/Sensores.h,20,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.mpu_present,include/Sensores.h,21,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.mpu_stale,include/Sensores.h,22,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.mpu_calibrated,include/Sensores.h,23,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.sequence,include/Sensores.h,24,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
__anon3dcaec680111.errorAng360,src/Cinematica.cpp,42,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,controlarAvance; controlarGiro; controlarMovimiento; detectarOutliers; iniciarPasoInterno,,
__anon3dcaec680111.aproximar,src/Cinematica.cpp,48,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarAvance; controlarGiro,,
__anon3dcaec680111.sensar,src/Cinematica.cpp,51,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,calCuenta; calTorque; completarPausaReeval; controlarAvance; controlarCalibracion; controlarGiro; iniciarAvance; iniciarBaseGiro; iniciarCalibracion,obtenerUltimoSnapshotSensores,
__anon3dcaec680111.copiarBase,src/Cinematica.cpp,56,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,calCuenta; calTorque; completarPausaReeval; controlarCalibracion; controlarGiro; iniciarAvance; iniciarBaseGiro,,
__anon3dcaec680111.deltas,src/Cinematica.cpp,59,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,calTorque; controlarAvance; controlarGiro,,
__anon3dcaec680111.fin,src/Cinematica.cpp,65,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,evento,3,completarGiro; completarPaso; fallo,encolarEvento; frenarMotores,
__anon3dcaec680111.fallo,src/Cinematica.cpp,71,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,calCuenta; calTorque; completarPausaReeval; controlarAvance; controlarCalibracion; controlarGiro; reintentarGiro,fin,
__anon3dcaec680111.iniciarFaseCal,src/Cinematica.cpp,89,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,calCuenta; calTorque; completarGiro; controlarCalibracion,,
__anon3dcaec680111.calCuenta,src/Cinematica.cpp,91,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,5,controlarCalibracion,copiarBase; fallo; iniciarFaseCal; normalizar360; sensar,
__anon3dcaec680111.calTorque,src/Cinematica.cpp,104,firmware/src,ESP32-S3,ESP32 / tiempo real,Alto,interno,síncrona,19,controlarCalibracion,aplicarVelocidades; copiarBase; deltas; fallo; frenarMotores; iniciarBaseGiro; iniciarFaseCal; normalizar360; sensar,
__anon3dcaec680111.controlarCalibracion,src/Cinematica.cpp,169,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,13,controlarMovimiento,calCuenta; calTorque; controlarGiro; copiarBase; fallo; frenarMotores; iniciarBaseGiro; iniciarFaseCal; normalizar360; sensar,
__anon3dcaec680111.iniciarBaseGiro,src/Cinematica.cpp,219,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,6,calTorque; controlarAvance; controlarCalibracion; controlarMovimiento; iniciarGiroAbsoluto; iniciarPasoInterno,copiarBase; sensar,
__anon3dcaec680111.reintentarGiro,src/Cinematica.cpp,241,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,controlarGiro,fallo; frenarMotores,
__anon3dcaec680111.controlarGiro,src/Cinematica.cpp,250,firmware/src,ESP32-S3,ESP32 / tiempo real,Alto,interno,síncrona,76,controlarCalibracion; controlarMovimiento,aplicarVelocidades; aproximar; completarGiro; copiarBase; deltas; errorAng360; fallo; frenarMotores; reintentarGiro; sensar,
__anon3dcaec680111.completarGiro,src/Cinematica.cpp,401,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,7,controlarGiro,completarPaso; fin; frenarMotores; iniciarAvance; iniciarFaseCal; reset; resetOrientacionIMU,
__anon3dcaec680111.mediana4,src/Cinematica.cpp,440,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,completarPausaReeval; detectarOutliers; estimarTicksAvance,,
__anon3dcaec680111.hayPorLado,src/Cinematica.cpp,445,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,completarPausaReeval; estimarTicksAvance,,
__anon3dcaec680111.promedioLado,src/Cinematica.cpp,446,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,6,estimarTicksAvance,,
__anon3dcaec680111.estimarTicksAvance,src/Cinematica.cpp,451,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,controlarAvance,hayPorLado; mediana4; promedioLado,
__anon3dcaec680111.resetConfEncoders,src/Cinematica.cpp,457,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,iniciarAvance,resetFiltrosEncoder,
__anon3dcaec680111.iniciarAvance,src/Cinematica.cpp,468,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,completarGiro; completarPausaReeval; iniciarPasoInterno,copiarBase; distanciaAlObjetivo; resetConfEncoders; sensar,
__anon3dcaec680111.detectarOutliers,src/Cinematica.cpp,488,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,12,controlarAvance,errorAng360; mediana4,
__anon3dcaec680111.iniciarPausaReeval,src/Cinematica.cpp,507,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,controlarAvance,frenarMotores,
__anon3dcaec680111.completarPausaReeval,src/Cinematica.cpp,515,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,controlarAvance,copiarBase; fallo; hayPorLado; iniciarAvance; mediana4; sensar,
__anon3dcaec680111.controlarAvance,src/Cinematica.cpp,535,firmware/src,ESP32-S3,ESP32 / tiempo real,Alto,interno,síncrona,34,controlarMovimiento,aplicarVelocidades; aproximar; completarPausaReeval; deltas; detectarOutliers; distanciaAlObjetivo; errorAng360; estimarTicksAvance; fallo; frenarMotores; iniciarBaseGiro; iniciarPausaReeval; normalizar360; sensar,
__anon3dcaec680111.completarPaso,src/Cinematica.cpp,641,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,completarGiro; controlarMovimiento,fin,
__anon3dcaec680111.iniciarPasoInterno,src/Cinematica.cpp,646,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,iniciarPaso,errorAng360; iniciarAvance; iniciarBaseGiro,
normalizar360,src/Cinematica.cpp,658,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,calCuenta; calTorque; calcularDestino; controlarAvance; controlarCalibracion; controlarMovimiento; iniciarGiroAbsoluto; iniciarPaso; procesarMisionAutonoma,,
enFaseAvance,src/Cinematica.cpp,663,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,auditarSalud,,
enFaseGiro,src/Cinematica.cpp,664,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,6,auditarSalud,,
enFaseCalibracion,src/Cinematica.cpp,669,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,auditarSalud,,
iniciarCalibracion,src/Cinematica.cpp,673,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,evento,6,procesarComandos,encolarEvento; sensar,
iniciarPaso,src/Cinematica.cpp,685,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,evento,8,calcularDestino; procesarComandos; procesarMisionAutonoma,encolarEvento; getX; getY; iniciarPasoInterno; normalizar360,
iniciarGiroAbsoluto,src/Cinematica.cpp,722,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,evento,4,procesarComandos,encolarEvento; iniciarBaseGiro; normalizar360,
cancelarMovimiento,src/Cinematica.cpp,742,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,evento,4,procesarComandos,encolarEvento; frenarMotores,
controlarMovimiento,src/Cinematica.cpp,750,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,17,,completarPaso; controlarAvance; controlarCalibracion; controlarGiro; errorAng360; iniciarBaseGiro; normalizar360,
__anon3946a1160111.textoReset,src/DiagnosticoRTOS.cpp,19,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,11,inicializarDiagnosticoRTOS; validarLogicaDiagnosticoRTOS,,
__anon3946a1160111.actualizarMinimo,src/DiagnosticoRTOS.cpp,35,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,registrarStackLibre,,
__anon3946a1160111.resultadosValidos,src/DiagnosticoRTOS.cpp,40,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,registrarResultadoArquitectura; validarLogicaDiagnosticoRTOS,,
__anon3946a1160111.stackBajoValores,src/DiagnosticoRTOS.cpp,44,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,stackRTOSBajo; validarLogicaDiagnosticoRTOS,,
inicializarDiagnosticoRTOS,src/DiagnosticoRTOS.cpp,52,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,setup,textoReset,
registrarStackLibre,src/DiagnosticoRTOS.cpp,57,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,Task_Web; loop,actualizarMinimo,
registrarResultadoArquitectura,src/DiagnosticoRTOS.cpp,64,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,setup,resultadosValidos,
registrarCicloControl,src/DiagnosticoRTOS.cpp,72,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,loop,,
stackRTOSBajo,src/DiagnosticoRTOS.cpp,82,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,stackBajoValores,
validarLogicaDiagnosticoRTOS,src/DiagnosticoRTOS.cpp,86,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,11,,resultadosValidos; stackBajoValores; textoReset,
encolarEvento,src/Eventos.cpp,6,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,cola/evento,12,auditarSalud; cancelarMovimiento; fin; iniciarCalibracion; iniciarGiroAbsoluto; iniciarPaso; procesarComandos; procesarMisionAutonoma,,
__anon9b3bf7a90111.guardarCheckpoint,src/Mision.cpp,31,firmware/src,ESP32-S3,ESP32 / tiempo real,Medio,interno,síncrona,2,cargarMisionAutonoma; detenerMisionAutonoma; procesarMisionAutonoma,end,
__anon9b3bf7a90111.crearIdPaso,src/Mision.cpp,42,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,procesarMisionAutonoma,,
__anon9b3bf7a90111.calcularDestino,src/Mision.cpp,47,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,procesarMisionAutonoma,anguloAlObjetivoRad; distanciaAlObjetivo; iniciarPaso; normalizar360,
inicializarPersistenciaMision,src/Mision.cpp,61,firmware/src,ESP32-S3,ESP32 / tiempo real,Medio,sin llamada interna detectada,síncrona,5,,end,
misionAutonomaCoincide,src/Mision.cpp,75,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,10,,,
cargarMisionAutonoma,src/Mision.cpp,88,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,15,,guardarCheckpoint,
iniciarMisionAutonoma,src/Mision.cpp,118,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,9,,misionAutonomaCargada,
procesarMisionAutonoma,src/Mision.cpp,132,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,evento,15,,calcularDestino; crearIdPaso; encolarEvento; guardarCheckpoint; iniciarPaso; normalizar360,
detenerMisionAutonoma,src/Mision.cpp,195,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,3,,guardarCheckpoint; liberarMisionAutonoma,
liberarMisionAutonoma,src/Mision.cpp,207,firmware/src,ESP32-S3,ESP32 / tiempo real,Medio,interno,síncrona,2,detenerMisionAutonoma,clear; end,
misionAutonomaCargada,src/Mision.cpp,224,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,iniciarMisionAutonoma,,
misionAutonomaActiva,src/Mision.cpp,225,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
idMisionAutonoma,src/Mision.cpp,226,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
revisionMisionAutonoma,src/Mision.cpp,227,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
pasoMisionActual,src/Mision.cpp,228,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
pasosMisionCompletados,src/Mision.cpp,229,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
totalPasosMision,src/Mision.cpp,230,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
estadoMisionAutonoma,src/Mision.cpp,231,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,9,,,
idPasoMisionActual,src/Mision.cpp,238,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
misionAutonomaInterrumpida,src/Mision.cpp,239,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
aplicarVelocidades,src/Motores.cpp,109,firmware/src,ESP32-S3,ESP32 / tiempo real,Alto,interno,síncrona,1,calTorque; controlarAvance; controlarGiro,,
frenarMotores,src/Motores.cpp,122,firmware/src,ESP32-S3,ESP32 / tiempo real,Alto,interno,síncrona,2,auditarSalud; calTorque; cancelarMovimiento; completarGiro; controlarAvance; controlarCalibracion; controlarGiro; fin; forzarEStop; iniciarPausaReeval; reintentarGiro; resetFallo; setup; setup_Motores,,
validarInterlockMotores,src/Motores.cpp,133,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,24,,,estado
estadoInterlockL,src/Motores.cpp,179,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,estado
estadoInterlockR,src/Motores.cpp,180,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,estado
signoEnergizadoL,src/Motores.cpp,181,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
signoEnergizadoR,src/Motores.cpp,182,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
signoPendienteL,src/Motores.cpp,183,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
signoPendienteR,src/Motores.cpp,184,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
